radio_id,radio_name,rssi,lqi,crc,software_version,board_serial_number,time_stamp_ms,callsign,barometer_pressure,barometer_2_pressure,press_ref,ground_elev,ground_temp,pitot_ducer_press,timestamp,run_number,gs_lat,gs_lon,gs_alt,gs_baro,gs_temp,fcb_state_number,rot_vel_x,rot_vel_y,rot_vel_z,accel_x,accel_y,accel_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,angle_vertical,roll,pitch,yaw,orientation_quaternion,orientation_rpy,temperature,fcb_altitude,v_speed,fcb_latitude,fcb_longitude,gps_alt,fcb_battery_voltage,ground_speed,course_over_ground,gps_time,gps_sats,ble_client,distance,Latitude,Longitude,GPS Alt,Hdop,Fix Quality,Satellites,gps_string,pyro_continuity,pyro_status,flash_usage,line_cutter_number,line_cutter_0_state,line_cutter_0_time_stamp_ms,line_cutter_0_barometer_pressure,line_cutter_0_fcb_altitude,line_cutter_0_delta_alt,line_cutter_0_temperature,line_cutter_0_accel_z,line_cutter_0_battery_voltage,line_cutter_0_cut_1,line_cutter_0_cut_2,line_cutter_0_current_sense,line_cutter_0_photoresistor,line_cutter_0_limitVel,line_cutter_0_altitude1,line_cutter_0_altitude2,line_cutter_0_disreefDelay1,line_cutter_0_disreefDelay2,line_cutter_0_pwmVoltage1,line_cutter_0_pwmVoltage2,line_cutter_0_pwmDuration,line_cutter_0_lightThreshold,line_cutter_0_lightTriggerTime,line_cutter_0_seaLevelPressure
,,,,,,,,,,,,,,,2023-06-26 19:13:15.905817,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:16.055476,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-60 db,5,Good,0,0,638609,KM6GNL,,,,,,,2023-06-26 19:13:16.073327,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-59 db,4,Good,0,0,638609,KM6GNL,,,,,,,2023-06-26 19:13:16.135072,1,,,,,,6,,,,,,,,,,,,,,,,25.8700008392334,-2087862.5,-6405.4267578125,34.12737223307292,-118.20836588541667,211.60000610351562,0.0,0.0,0.0,2023-06-26 19:13:13,12,0,1.3540611410948866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-59 db,6,Good,0,0,638609,KM6GNL,0.9728793501853943,0.9733530879020691,0.9734468460083008,0.0,14.850000381469727,211.60000610351562,2023-06-26 19:13:16.228272,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:16.230787,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:16.232198,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-57 db,5,Good,0,0,638806,KM6GNL,,,,,,,2023-06-26 19:13:16.266992,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-56 db,4,Good,0,0,638806,KM6GNL,,,,,,,2023-06-26 19:13:16.454032,1,,,,,,6,,,,,,,,,,,,,,,,25.860000610351562,-2089111.75,-6407.33984375,34.12737223307292,-118.20836588541667,211.60000610351562,0.0,0.0,0.0,2023-06-26 19:13:13,12,0,1.3540611410948866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-103 db,75,Good,0,0,639001,KM6GNL,,,,,,,2023-06-26 19:13:16.482777,1,,,,,,203,,,,,,,,,,,,,,,,25.84000015258789,-26711958.0,-26711958.0,-267119.9666666667,-267119.9666666667,-26711958.0,-26711958.0,-13741806.521352,-26711958.0,2078-05-06 23:33:47,203,203,5875113.845096452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:16.532612,1,0.0,0.0,0.0,0.974359733530718,27.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-61 db,5,Good,0,0,639093,KM6GNL,,,,,,,2023-06-26 19:13:16.561536,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",5,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-64 db,6,Good,0,0,639093,KM6GNL,,,,,,,2023-06-26 19:13:16.562863,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:16.563964,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:16.620222,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-66 db,8,Good,0,0,639093,KM6GNL,,,,,,,2023-06-26 19:13:16.644428,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,
0,433 MHz Radio,17 db,67,Bad,0,0,639213,KM6GNL,,,,,,,2023-06-26 19:13:16.849441,1,,,,,,67,,,,,,,,,,,,,,,,25.850000381469727,-2091707.5,-6411.31298828125,34.12737223307292,-118.20836588541667,211.60000610351562,195.2627410888672,100.4517455767212,195.2627410888672,2005-10-04 20:06:43,67,67,1.3540611410948866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-61 db,7,Good,0,0,639410,KM6GNL,,,,,,,2023-06-26 19:13:16.877749,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-65 db,7,Good,0,0,639410,KM6GNL,,,,,,,2023-06-26 19:13:16.912090,1,,,,,,6,,,,,,,,,,,,,,,,25.84000015258789,-2092957.875,-6413.2255859375,34.12737223307292,-118.20836588541667,211.60000610351562,0.0,0.0,0.0,2023-06-26 19:13:13,12,0,1.3540611410948866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:16.925643,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:17.057867,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-70 db,10,Good,0,0,639607,KM6GNL,,,,,,,2023-06-26 19:13:17.096693,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-71 db,10,Good,0,0,639607,KM6GNL,,,,,,,2023-06-26 19:13:17.225787,1,,,,,,6,,,,,,,,,,,,,,,,25.84000015258789,-2094208.625,-6415.138671875,34.12737223307292,-118.20836588541667,211.60000610351562,0.0,0.0,0.0,2023-06-26 19:13:13,12,0,1.3540611410948866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:17.230070,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:17.232242,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-58 db,7,Good,0,0,639804,KM6GNL,,,,,,,2023-06-26 19:13:17.263437,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-58 db,5,Good,0,0,639804,KM6GNL,,,,,,,2023-06-26 19:13:17.297638,1,,,,,,6,,,,,,,,,,,,,,,,25.829999923706055,-2095459.75,-6417.0517578125,34.12737223307292,-118.20836588541667,211.60000610351562,0.0,0.0,0.0,2023-06-26 19:13:13,12,0,1.3540611410948866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-63 db,8,Good,0,0,639834,KM6GNL,0.9725142121315002,0.9730372428894043,0.9734468460083008,0.0,14.850000381469727,211.60000610351562,2023-06-26 19:13:17.433430,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-67 db,3,Good,0,0,640003,KM6GNL,,,,,,,2023-06-26 19:13:17.470170,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-69 db,9,Good,0,0,640003,KM6GNL,,,,,,,2023-06-26 19:13:17.523509,1,,,,,,6,,,,,,,,,,,,,,,,25.81999969482422,-2096711.25,-6418.96484375,34.12737223307292,-118.20836588541667,211.6999969482422,0.0,0.0,0.0,2023-06-26 19:13:13,12,0,1.3540611410948866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-73 db,17,Bad,0,0,623709,KM6GNL,,,,,,,2023-06-26 19:13:17.566305,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:17.567754,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:17.579700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-72 db,7,Bad,0,0,640093,M6GNL,,,,,,,2023-06-26 19:13:17.627085,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,
0,433 MHz Radio,-64 db,3,Good,0,0,640200,KM6GNL,,,,,,,2023-06-26 19:13:17.652076,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-63 db,5,Good,0,0,640200,KM6GNL,,,,,,,2023-06-26 19:13:17.850399,1,,,,,,6,,,,,,,,,,,,,,,,25.81999969482422,-2097963.0,-6420.87744140625,34.12737223307292,-118.20836588541667,211.6999969482422,0.0,0.0,0.0,2023-06-26 19:13:13,12,0,1.3540611410948866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-68 db,7,Good,0,0,640412,KM6GNL,,,,,,,2023-06-26 19:13:17.890682,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-69 db,7,Good,0,0,640412,KM6GNL,,,,,,,2023-06-26 19:13:17.911013,1,,,,,,6,,,,,,,,,,,,,,,,25.81999969482422,-2099311.75,-6422.9375,34.12737223307292,-118.20836588541667,211.6999969482422,0.0,0.0,0.0,2023-06-26 19:13:13,12,0,1.3540611410948866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:17.931012,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:18.055845,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-63 db,4,Good,0,0,640607,KM6GNL,,,,,,,2023-06-26 19:13:18.068472,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-63 db,4,Good,0,0,640607,KM6GNL,,,,,,,2023-06-26 19:13:18.121700,1,,,,,,6,,,,,,,,,,,,,,,,25.809999465942383,-2100564.25,-6424.8505859375,34.12737223307292,-118.20836588541667,211.6999969482422,0.0,0.0,0.0,2023-06-26 19:13:13,12,0,1.3540611410948866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-63 db,5,Good,0,0,640654,KM6GNL,,,,,,,2023-06-26 19:13:18.146802,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0.0,0,0,0,0,0.0,0.0,0,0,0,0
0,433 MHz Radio,-64 db,3,Good,0,0,640654,KM6GNL,,,,,,,2023-06-26 19:13:18.234998,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0.0,0,0,0,0,0.0,0.0,0,0,0,0
0,433 MHz Radio,27 db,77,Bad,0,0,640804,KMMMMMM,,,,,,,2023-06-26 19:13:18.239490,1,,,,,,77,,,,,,,,,,,,,,,,215274704.0,215274704.0,215274704.0,2152747.066666667,2152747.066666667,215274704.0,215274704.0,110746779.824576,215274704.0,2011-02-05 05:14:53,77,77,6166894.758781712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:18.242152,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:18.438368,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-63 db,5,Good,0,0,641001,KM6GNL,,,,,,,2023-06-26 19:13:18.475495,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-63 db,6,Good,0,0,641001,KM6GNL,,,,,,,2023-06-26 19:13:18.491103,1,,,,,,6,,,,,,,,,,,,,,,,25.790000915527344,-2103070.75,-6428.6767578125,34.12737223307292,-118.20836588541667,211.6999969482422,0.0,0.0,0.0,2023-06-26 19:13:13,12,0,1.3540611410948866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:18.494428,1,0.0,0.0,0.0,0.9744584258573896,27.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-64 db,3,Good,0,0,641061,KM6GNL,0.9724253416061401,0.9728102684020996,0.9734468460083008,0.0,14.850000381469727,211.6999969482422,2023-06-26 19:13:18.563214,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:18.563994,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:18.651427,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-63 db,4,Good,0,0,641213,KM6GNL,,,,,,,2023-06-26 19:13:18.663431,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-64 db,4,Good,0,0,641213,KM6GNL,,,,,,,2023-06-26 19:13:18.698889,1,,,,,,6,,,,,,,,,,,,,,,,25.780000686645508,-2104421.0,-6430.73681640625,34.12737223307292,-118.20836588541667,211.6999969482422,0.0,0.0,0.0,2023-06-26 19:13:18,12,0,1.3540611410948866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-65 db,4,Good,0,0,641213,KM6GNL,,,,,,,2023-06-26 19:13:18.728168,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",5,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-65 db,6,Good,0,0,641213,KM6GNL,,,,,,,2023-06-26 19:13:18.751986,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,
0,433 MHz Radio,-65 db,4,Good,0,0,641213,KM6GNL,,,,,,,2023-06-26 19:13:18.836124,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,
0,433 MHz Radio,-65 db,2,Good,0,0,641410,KM6GNL,,,,,,,2023-06-26 19:13:18.873154,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-65 db,4,Good,0,0,641410,KM6GNL,,,,,,,2023-06-26 19:13:18.898788,1,,,,,,6,,,,,,,,,,,,,,,,25.780000686645508,-2105675.25,-6432.6494140625,34.12737223307292,-118.20836588541667,211.60000610351562,0.0,0.0,0.0,2023-06-26 19:13:18,12,0,1.3540611410948866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:18.901759,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:19.042173,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-64 db,7,Good,0,0,641607,KM6GNL,,,,,,,2023-06-26 19:13:19.063956,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-65 db,4,Good,0,0,641607,KM6GNL,,,,,,,2023-06-26 19:13:19.234597,1,,,,,,6,,,,,,,,,,,,,,,,25.770000457763672,-2106929.75,-6434.5625,34.12737223307292,-118.20836588541667,211.60000610351562,0.0,0.0,0.0,2023-06-26 19:13:18,12,0,1.3540611410948866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:19.238114,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:19.241969,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-65 db,5,Good,0,0,641804,KM6GNL,,,,,,,2023-06-26 19:13:19.264468,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-66 db,4,Good,0,0,641804,KM6GNL,,,,,,,2023-06-26 19:13:19.429311,1,,,,,,6,,,,,,,,,,,,,,,,25.760000228881836,-2108184.5,-6436.4755859375,34.12737223307292,-118.20836588541667,211.60000610351562,0.0,0.0,0.0,2023-06-26 19:13:18,12,0,1.3540611410948866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-65 db,4,Good,0,0,642001,KM6GNL,,,,,,,2023-06-26 19:13:19.480311,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-65 db,6,Good,0,0,642001,KM6GNL,,,,,,,2023-06-26 19:13:19.563641,1,,,,,,6,,,,,,,,,,,,,,,,25.760000228881836,-2109439.75,-6438.388671875,34.12737223307292,-118.20836588541667,211.60000610351562,0.0,0.0,0.0,2023-06-26 19:13:18,12,0,1.3540611410948866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
